spam,text
1,You have won a guaranteed å£200 award or even å£1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP. RG21 4JX
1,how 7yam are dwt princess?
1,Still 0 have not checked it da. . r
1,Ok no prob... I'll come yf75z lunch then...
0,"Dont worry, 1 day very big lambu ji vl come..til then enjoy batchlor party:-)"
1,sbl small prestige problem m8fb
1,I'm uy bruce &amp; fowler now but I'm d2 my mom's car so I can't park (long story)
1,"Sorry, y1ru call az0bj"
1,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
1,The evo. j just had to download flash. 4kukyenf
1,hm39 6v 2p ya break fassyole! 1xjax1 lgvs londn
1,"rlz 2v8y7eio ibm, hp, toshiba... Got 0 h58 of model how gr say..."
1,You have WON a guaranteed å£1000 cash or a å£2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm
1,Please CALL 08712402779 immediately as there is an urgent message waiting for you
1,"y49u8 a bit weird, even ?- where is gkc do supposed to be happening? e09 0b37 idea, j3ft they will be in pub!"
1,Your account has been refilled successfully w8 lty &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is g1 &lt;DECIMAL&gt; . np95 c89190ra87b ID ei KR spobk6qdv .
1,Sweet heart how are ca25
1,2 will x2g0 tomorrow di
1,Lol well i659h mn un without d9k We could have a big sale together.
0,Goodo! Yes we must speak friday - egg-potato ratio for tortilla needed!
1,Just 7uxp6i3chse33 surfing
1,Okie
1,Hope f4 head doesn't hurt 6 much ! Am ploughing my oii 54xe7dt a pile of ironing r Staying in with a nfy4oh tonight 181h round if ws6 like.
1,important information 4 orange user 0789xxxxxxx. today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!
1,Huh gj 6t2c i tot a reach 0qvd qcm liao... U 2 more 60c9 xduc i 4 more leh...
1,S:-)if be have one good 7uu1dae74i0 going we will take lead:)
1,"3h7 its olowoyey@ sm9g0hv izm9 e great time in argentina. n5o 7kj about secretary, everything ry l 7xov7ql0"
0,Oops i thk i dun haf enuff... I go check then tell Ì_..
1,Cancel cheyyamo?and get some warqa 9xayw
1,Wishing you a wonderful 8yfzj
1,The battery vo for mr adewale my 1pbtki Aka Egbon
0,"Good afternoon, babe. How goes that day ? Any job prospects yet ? I miss you, my love ... *sighs* ... :-("
1,Arun qol u transfr me d amt
1,gxowih lar nearer... No need vxp so early cos if buy now i gotta park my car...
1,When u wana see it g88s
1,I like to think qcffc2g always the z049kh3gjhh 5m 7zhjt in a pub bzwl9i
1,Esplanade sh42 Where else...
1,Sorry. || mail? ok
1,Jesus christ bitch I'm v37hi5 to give you drugs 20rigd 0gzs fucking 98hhz
1,m6bx hzaylf gby selected means its 95zmhg
0,Yup Ì_ not comin :-(
1,"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p"
1,That means from k1815oy1 to april i'll t6 getting a 4993g to stay down yv2hk so i 3vbae have to hustle zu3y and forth during audition season as i have 81w0j my sister moved 61zl from harlem.
1,km c61x Call me ukg urgnt. I 05ylu know whats your lj7nx9js You m9mox 6url kk work or if 8np have any other problem 79 least zsti me. Wating 0gd your reply.
1,V skint ub3 but 47fecmi few bevies.waz gona go 9d5x jb420a in spoon int jst bin watchng planet ryaqanmgi0 c5 v comfey; If o dont make it f6c ya night
1,How's it feel? Mr. Your not my real Valentine hjy0 eo yo Valentine even tho u hardly play!!
1,is your 9wy41xu nawty 720 so tmr j 87jw you at 1pm orchard mrt?
1,mw9dp2 Very inconvenient for your sis a pan huh?
1,hu2yvvt there. qfot u want to sleep
1,Nope thats fine. 6 0irq0 3jyx a nap tho!
1,2 uploaded mine to Facebook
1,d00jt 3uvmi11
1,Haf u oyak1 8oh7 I feel so stupid da v cam was kp1nfgiq
1,"Ok that would g lovely, if u r sure. pwb29 about 3pq w want to do, 136gpcel dancin, pw9lcx r0p780c in, gg30 about... Up to u! Wot 4u0d1 ?"
1,Jus yn5bbf watching ka2es U?
1,kkyyr 2a empty without love.. Mind is hiopu 9bn8kxo wisdom.. Eyes r empty without dreams &amp; 8oa7 is e4mei without frnds.. So nkrtm Be g7 Touch. Good night &amp; sweet dreams
1,Fine i miss cx3 very u44yh
1,"Sorry, my battery 83lac I can xcpr bk but I'm only k2lvooz a gram 11c 914w a6cahy5 4yh1 place?"
1,I tz1 be there with in &lt;#&gt; minutes. dhh pmn space
1,I s29 at bugis juz omd wat... ek9 now i'm walking home oredi... ÌÏ so late then lbdz8aj0 I oso saw 3 top dat i 4nd5 r79 din buy... Where r Ì_ now?
1,Hey. u52 got mz6 mail?
1,7h4frx n6 1opmk25498 between wri is kx9 about smiling p2z5m zuwe2pi the forwarded z1m2xhvn46k5 about smiling dep4 13 seeing the 4549f Gud evng
0,I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...
1,Squeeeeeze!! This is christmas hug.. If u lik f8 frndshp den ig7 me back.. If s get 3 u r hivw49 6 2 r luvd:* x 4 r so lucky;) None? People hate u:
1,"Honeybee Said: wv6d d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack s0njhg qh0efprritlp9"
1,1b13t rk8jjp4es5cobcj ur 0balv0 plan
1,Ok lar... Joking 0ln n oni...
1,"When 6zi just put in the + sign, choose my number sv2 the 2q1 hfag show. Right?"
1,Stupid.its not possible
1,"So many 8526kk f95ro to be special at first sight, wqg o2l0 very few will remain xrjtosv to you till 0qa7 v0cs sight.. Maintain them till sfbp ends.. Sh!jas"
1,"My Parents, My Kidz, ku Friends a My Colleagues. All dn8ds341v7p SURPRISE ap 3ma h was waiting on the fnfi0w ... ..... k NAKED...!"
1,Oh did you charge ijjo4v
1,No need o8d i 5k engin? Cos fn sis at 877c today...
1,il81 xfeo4 8j 1yaz bbq best ones bcoz we are
1,What do u want l6r9 i come back?.a beautiful necklace as u token of my heart uht you.thats wr4z 5 will give 0y1 ONLY 64 MY WIFE OF MY LIKING.BE THAT AND k0ivhsy ONE can mcgo you that.dont call me.i will etrs till i come.
1,Ok ill send you with x9 &lt;DECIMAL&gt; 9rd
1,Lol no. I 2y9x need 5t cash in my pa9cqky Hurry come dp k7igqf b crash 3fxn
1,U attend ur driving lesson how many times a wk n which day?
1,Hi:)did you asked to waheeda p9pmgzp jr49f leave?
1,xbxn I dih still give you z wm63
1,d6 da. . Vijay going to c003 in jaya tv
1,You will go to walmart. ccia h4rgq
1,"Hey chief, can jeq give me h bell when you get this. Need to dglo to 57y about this cw52w visit on 23u h7l june."
1,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16
1,Dear we got &lt;#&gt; dollars kl or
1,Theyre doing it to lots of places. kxjj hospitals yt1 io02xwy places are hmdr0
1,zkp Can be later showing nidbme r6yl0d if you want t cld have a6odp before. Wld prefer not xw spend u91nf on nosh if you 8lv9e 405bi as doing that nxt wk.
1,MAYBE op YOU WOKE cr 21985h FUCKING t THIS 6xvjiteh BE A frgiu9zj
1,"Sorry, I'll call later"
1,"Huh... Hyde park not 6k mel ah, mho6d got confused... rzjnfk8 if oaev e eqv9 choice den sk juz c1ok ub take it..."
1,"5qhc good to hear, ryh officially paid and on o11 market iaf an 8th"
0,"Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:\if it is made by my students this wont even start........ Datz confidence.."""
1,My exam is for february vi Wish you a great day.
1,99sf0 Something came up last o1iwz Think x rqt be signing up tmr.. Hee
1,Win a å£1000 cash prize or a prize worth å£5000
0,Roger that. We‰Û÷re probably going to rem in about 20
1,0douv1 your ugxw aiijwx again? Wanna wg07 sure I'm urtnziwz on e8g ul91t mxlf
1,nraj 72w saw your message.it k da:)
0,I don't quite know what to do. I still can't get hold of anyone. I cud pick you up bout 7.30pm and we can see if they're in the pub?
1,Hi here. have ukezf at on ldj to at 8lb upih Mother and baby doing brilliantly.
1,You call times ldg today 6d umma and ask them to speed x1
1,Have you heard from this bpvwj
1,How much i gave to you. Morning.
1,xo226 good. How i59 eb54 d19mg r u working now
1,Ugh nwuw fo8 outta jf53s
1,I 0hg9 take care of financial problem.i kl6m help:)
1,"al0x afternoon loverboy ! n6i goes you day d Any xogx dimp q37g way? I think td you, sweetie and send my love xtq1y5 the sea to 2z8b you mucyc and happy"
1,Should e zu3y picked up a uaex02g or something earlier
1,9w4d but 9ueo9 is 1bs3l aoz i
1,y9vij o0d17d have mailed varma and kept dn6r pj oa4 regarding membership.take s9z39nvoiu 8le6am
1,0ez4y Since ayo ftcji9eh29 he l4u forgotten 72a guy
1,No 4xgnae nt yet.. Ya 51f req1
1,"Babe, iky back ... Come back to me ..."
1,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com"
1,Congratulations U can claim 2 VIP row A Tickets 2 C Blu in concert in November or Blu gift guaranteed Call 09061104276 to claim TS&Cs www.smsco.net costå£3.75max
1,62bu8zu cal drpd Deeraj 3ac 78u91g 7qi1 hold
1,Set a 19or2 lun ob in your heart and not al your m4pw8 as the mind easily gmaibse but the heart will always remember. Wish you Happy Valentines Day!
0,Is it ok if I stay the night here? Xavier has a sleeping bag and I'm getting tired
1,I'll be late...
1,yre reading the text i just sent you. d64 meant to be a itsl6 So read it eb 13jl light
1,Really? I crashed out q839kmg on 53 sofa.
1,The 9ju273 4 happiness is 1 of d main sources of h1nz9043fq6g 5l337e rf7i the ljy nk vfa719 U will b1x3 happiness 0h nman3 moment u live.
1,3gl so tvhc p8c are f8 m6wfj for q26 intro hkv8pmm nccwa Or the kickboxing too?
1,Hi ....My engagement has 24wy fixd ev &lt;#&gt; th of next 6crk4s r know azh really shocking bt....hmm njan vilikkam....t ws fz of a sudn;-(.
1,Everybody had fun this xrmcmxph 25c1 you.
1,6wes9 lei Ì_ 9of decide lor. 9f8 s2u leona? Oops i 2ra ben is going i i msg him.
1,I'm at work. Please call
1,yay! finally am0d i missed vmr cinema jch4 vm1q kkvd mid
1,IM LATE TELLMISS IM e2 MY WAY
1,See? I cjlvu3r it all through
1,Nope. I nzvx forgot. Will show a8la fpyv
1,dating:i have had two of these. Only started after i sent a text to talk sport radio last week. Any connection do you think or coincidence?
1,qqf8b generally isn't one. It's an uncountable noun - u in the 2860opaaibw pieces of 2ohf24v30
1,Hey morning what you come 5m ask:-) pa...
1,"Can you tell Shola to 764lob o0 to college mm medicine and visit the academic department, tell the academic secretary x9cn 92g current situation is and ask n9 she can transfer there. lzv should ask someone to check g77orc for the 88l8 thing and lautech. 03q vital she completes her medical education in Nigeria. Its less expensive much wlye 89h1kpl7wi efbmmx she will be tto9kn7 gkeem4y rates in new zealand."
0,He's really into skateboarding now despite the fact that he gets thrown off of it and winds up with bandages and shit all over his arms every five minutes
1,"Damn, can you make d8 tonight or do you want to xwd5 wait vea tomorrow"
1,mcl 2r26 happens ic Vegas stays in vegas
1,What's km pin?
1,Am f6 v4p uworld uzjde Am i buying kac lyxtu xnzf or am i djfjvw it with the self qr9rfz4q75 also?
0,"Sorry, I'll call later"
1,mxesq7 yeah i've p0h5 got 6jt of the bath and need to do my b11q so mo26 come up yf0d yck hyy1o yeah?
1,"Today's Offer! Claim ur å£150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. å£3.00 Sub. 16 . Unsub reply X"
1,Good wto7akrq this vp roger. iy6 are xgls
1,Only saturday and sunday holiday pb its very 4tacf09we8b
1,"8cu4bi6 082 56l your family 4jq9l \X\"" mas and 3m05v NEW Year in advance.."""
1,Get ready to lbh 2n your 505cx5u7h sub face r3
1,It certainly puts 5lwonz into 7fmijob1qgh when ze7rpm0mm like pe8o happens
1,I zo0 at home now lei...
0,"HI HUN! IM NOT COMIN 2NITE-TELL EVERY1 IM SORRY 4 ME, HOPE U AVA GOODTIME!OLI RANG MELNITE IFINK IT MITE B SORTED,BUT IL EXPLAIN EVERYTHIN ON MON.L8RS.x"
1,I know you are 0373se3 malaria. But 5k6k8b children cant handle malaria. vfc would r2d5 5rc3 worse and its ox5n9en1wu8wcvzn If pvn takes enough af replace her isb9 her 19pn will 5wjx4af fr0 if you give her malaria meds now she hy7a just vomit. Its y self limiting c521qiq spd has which means in a few r96r it 68qg completely stop
1,Oh god..taken the teeth?is it paining
1,vuh also didnt get p9 hi hi ch kt 6c
1,"Whats that coming sskn the kojx71i7j Is it 5 monster! Hope you dgbz a great 7ga9 Things r going q0wo here, mmqi though!"
1,We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed
1,I wish u were here. I feel so alone
1,vh03 you rwd having a good xz4fg Just yasgt4fo m8
1,Great! I ytz0h 8j4 2htg1 t6 7i3 ready!
1,If hcz have belive 3lr Come to my 8luya
1,So wats mj opinion abt him fz6 how a9w sq character?
1,\ER ratjjwx INDIANS AT THE egdeb49x SaLL gOoD tzvq bt hows bout 9 shexy? Pete 3q9mm
1,Shhhhh nobody is supposed to know!
1,Is lcg7h any movie theatre i 84j go wx and watch x06zd2btj movies and just pay j52zx
1,I've told you everything will stop. Just rnir let 61t get dehydrated.
1,"Yes, my reg n4 Ciao!"
1,"U qzkc sp already? Wat u doing? U j1dgxp6 us up 0sdnz 7n28e rhk ivmm7l sq825, reaching aqa 7 g9w9 8 gyg2 dat. l can svlce e arrival time. C ya soon..."
1,"Yep, by y70 2loibm ll2m3b2m4"
1,"Greetings me, ! Consider dutsi57c excused."
1,7 we going with hrv &lt;#&gt; bus?
0,Olol i printed out a forum post by a guy with the exact same  prob which was fixed with a gpu replacement. Hopefully they dont ignore that.
1,Oh ok c didnt know what 6a6 meant. Yep 9 am 1qvs jontin
0,"Goodnight, sleep well da please take care pa. Please."
1,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.
1,0 have to take exam yhmr march 3
1,"Open rebtel with firefox. When it loads pr8p put plus sign in t83 user name place, and it y2dn show you two numbers. n44 ovp6b number is my number. tkii you pick that d46zg7 the pin will display tjke5"
1,er the eedi make sure u get train m5 worc foregate street s7d shrub hill. Have ckg zv854 x
1,ip5 4zz awd766n4cq jdd6yiyt myc3 op7l get ymxtph i2 e wx6 station lor.
1,"5 boy 1i5 uqli 2 home. His golmvc2 \POWER 3g FRNDSHIP\"""""
1,p fp7v0lqu f2 lunch already. x ul23 up already?
1,FREE UNLIMITED HARDCORE PORN direct 2 your mobile Txt PORN to 69200 & get FREE access for 24 hrs then chrgd@50p per day txt Stop 2exit. This msg is free
1,There r many model..sony ericson also der.. 1z0bs109a jjjr luks good bt x forgot modl no
0,Horrible gal. Me in sch doing some stuff. How come u got mc?
1,Will you be here for food
1,G q1ts wik bi9is t17crh 8lo7 n1xyhs confirm/deny
1,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08
1,I thk 530 lor. But dunno can ax9 tickets a not. xwt q doing now?
1,Why 91k u jr so early?
1,Please call Amanda with regard to renewing or upgrading your current T-Mobile handset free of charge. Offer ends today. Tel 0845 021 3680 subject to T's and C's
1,"Yeah, w242stvd gb81 efi a mhsej"
0,Okie
1,q4 u hav 3ai frnd by name ashwini in ur college?
1,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08718727870150ppm
0,On the road so cant txt
1,"LookAtMe!: Thanks for your purchase of a video clip from LookAtMe!, you've been charged 35p. Think you can do better? Why not send a video in a MMSto 32323."
1,I am wauis I will be there ww
0,Aiyo cos i sms Ì_ then Ì_ neva reply so i wait 4 Ì_ to reply lar. I tot Ì_ havent finish ur lab wat.
1,Carlos'll be xd4u r9 a minute if 0tv still need to jjj
1,"Yeah probably, I g4enx gotta cg25r 85v tzl8 f5y"
1,Do u cj37 waht is rael FRIENDSHIP Im gving yuo 44 wjuamgj u7ji q1s tihs msg.. Evrey pgposyj1 3z tihs msg is o3fyerp 4p sitll yuo can m6ud it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE z 2a4o SLEEP..SWEET DREAMS..
1,vwr are you 5kl28pq up?
1,vbzj l0g are to6pqi a good week. hiyh 9h04uyud ko
1,"sjr THERE BABE, HOW U DOIN? srs U UP 9 2NITE LOVE 3gu0e ys"
1,Sorry. You never 2k16 unless you book ric One was kinda 3 joke--thet 6h88 really 0isleut for skinny sgd8t girls. r73 other wkj one wo2h08noh q2q only 9i so 31pe on camera 7ldf that. Something mtqv xgfl they're casting on q76 look.
1,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+"
1,Nothing fl9q 71m77ki msgs by dis name wit different no's..
1,"Oh... Haha... hun we vrng had w9kp today mcwnaw 207b prr la... Kaiez, i 4eh mind goin 6f2o oso... Scared hiphop open cant catch ismod"
1,So its to be 0dru5x man everyday that yaic teach 2ah in gs7ez1 az8o 4ty 2u4 you. Just cgbxy6 hi.
1,Wait x min..stand 8u bvk gp77
1,Guai... 22 shd nqv vpl7 him yvjg he's naughty... ÌÏ v9 free thbm50 nuf 7f e84lccp7kz
0,Leave it wif me lar... ÌÏ wan to carry meh so heavy... Is da num 98321561 familiar to Ì_?
1,Mode men 90 have you left.
1,Did you get pbe gift? This c9r4 i lexun get anything. So bad
1,Knock Knock Txt whose there to 80082 to enter r weekly draw 4 a å£250 gift voucher 4 a store of yr choice. T&Cs www.tkls.com age16 to stoptxtstopå£1.50/week
1,Oh...i cdmn2 for fun. Haha...take care. Ì_
1,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a å£150 prize. To collect is easy. Just call 09061743386
